N,Seed,Obj_Static,Obj_K2,Obj_UB,Depth,Leaves,Obj_Tree,T_Tree,Obj_Rand,T_Rand,Impv_Tree,Impv_Rand,Val_Learn,Gap_Tree_UB,Gap_Rand_UB
15,3524,2.74593990033003,4.47688655820994,7.211663417018681,9,512,5.055800528982854,24.576003074645996,3.8851451925126095,11.80681300163269,84.11912541768322,41.48689824004015,30.13157239853771,42.64137549883821,85.62146482754068
15,3624,2.0947501080195434,3.443541673804891,5.502451027579304,2,4,2.7190235308377733,0.09271621704101562,2.357434872304411,0.28646159172058105,29.80180883763943,12.540148024301558,15.338224728130308,102.36864319757886,133.4084004704917
15,3624,2.0947501080195434,3.443541673804891,5.502451027579304,3,8,2.9582987179935767,0.22317147254943848,2.63573779108938,0.17165088653564453,41.224421312500375,25.825881617034835,12.237974808976679,86.00052097887064,108.76321788083021
15,3624,2.0947501080195434,3.443541673804891,5.502451027579304,4,16,3.210510929458345,0.28523874282836914,2.7877094955303106,0.17054390907287598,53.264626514027704,33.08076628605201,15.166624592911692,71.38864026566758,97.38251192965728
15,3624,2.0947501080195434,3.443541673804891,5.502451027579304,5,32,3.399129559702864,0.9153347015380859,2.8363034342942988,0.7560012340545654,62.268976461184224,35.40056274186557,19.843649963657786,61.87823767624505,94.00078852805711
15,3624,2.0947501080195434,3.443541673804891,5.502451027579304,6,64,3.6332755066731153,1.4560928344726562,2.93134567893723,1.128443956375122,73.4467272618094,39.93772659158069,23.945651745527762,51.44601661704807,87.71075233864052
15,3624,2.0947501080195434,3.443541673804891,5.502451027579304,7,128,3.7427204073938665,13.57635760307312,2.986542506111038,2.5764377117156982,78.67145074084169,42.572734316964855,25.31950908904004,47.01742125083755,84.24151058691565
15,3624,2.0947501080195434,3.443541673804891,5.502451027579304,8,256,3.804164933881217,16.620638847351074,3.0500542085963964,25.284480810165405,81.6047135797892,45.604680812263275,24.72450237636447,44.6428092160926,80.40502401796574
15,3624,2.0947501080195434,3.443541673804891,5.502451027579304,9,512,3.871804189592179,32.72555899620056,3.070139576967914,20.76675844192505,84.83370282542819,46.56352398380068,26.111666669435042,42.1159428044031,79.22478407361379
15,3724,2.0961778485270384,3.382218296022338,5.384656351816604,2,4,2.63308748739336,0.06042742729187012,2.4148245948101668,0.2486414909362793,25.61374452285155,15.20132208758136,9.03845741228055,104.49971288827835,122.9833323459214
15,3724,2.0961778485270384,3.382218296022338,5.384656351816604,3,8,2.9671727771644285,0.856095552444458,2.567493297257859,0.2936882972717285,41.55157584789043,22.484516238066774,15.56691424797238,81.47431094196132,109.72426130839519
15,3724,2.0961778485270384,3.382218296022338,5.384656351816604,4,16,3.132912291676581,0.5772223472595215,2.599430016344288,0.28173279762268066,49.458324534726124,24.008085390792562,20.52304820587385,71.87383017783114,107.14757919850916
15,3724,2.0961778485270384,3.382218296022338,5.384656351816604,5,32,3.291101063424467,0.7476544380187988,2.68877116973804,0.6328005790710449,57.00485842539974,28.270183354308926,22.40167926767491,63.6126101279231,100.26458229025184
15,3724,2.0961778485270384,3.382218296022338,5.384656351816604,6,64,3.4518142460617147,1.5130486488342285,2.820542785845364,0.9965596199035645,64.67182154831316,34.55646370022129,22.38120490085557,55.99496287959674,90.90851515669287
15,3724,2.0961778485270384,3.382218296022338,5.384656351816604,7,128,3.6110637351717916,1.722825527191162,2.8289482357121596,2.458472490310669,72.2689578896775,34.95745304722264,27.64686499336889,49.11551683150882,90.34128245408033
15,3724,2.0961778485270384,3.382218296022338,5.384656351816604,8,256,3.678663915628304,7.507903099060059,2.8914359283561923,3.459136724472046,75.49388369948007,37.938483148649496,27.226195107828588,46.37532743724216,86.22775967502866
15,3724,2.0961778485270384,3.382218296022338,5.384656351816604,9,512,3.720307023567243,33.329962491989136,2.948551383430549,16.74190044403076,77.48050463282314,40.6632259520567,26.1740610821162,44.73688106132402,82.62040071866484
15,3824,2.7472121294640015,4.471880238899104,7.157243838733342,2,4,3.3819130729967566,0.2341759204864502,2.934354169228499,0.14767694473266602,23.103455926302612,6.812070963046097,15.25238188565117,111.6329924586505,143.91206466447522
15,3824,2.7472121294640015,4.471880238899104,7.157243838733342,3,8,3.8458317518435257,0.5581920146942139,2.9343541692284254,0.3258364200592041,39.99034550687834,6.812070963043413,31.062289350530886,86.10392499106254,143.91206466448133
15,3824,2.7472121294640015,4.471880238899104,7.157243838733342,4,16,4.275752667866495,0.7134075164794922,3.152959120796933,0.15574169158935547,55.63969822383981,14.76940884838388,35.61078669442971,67.39143712689645,127.00084474689596
15,3824,2.7472121294640015,4.471880238899104,7.157243838733342,5,32,4.569003900068602,0.956467866897583,3.155629513131195,0.2092447280883789,66.31420089718532,14.866612566495855,44.788983657811485,56.64779447060393,126.80874953636483
15,3824,2.7472121294640015,4.471880238899104,7.157243838733342,6,64,4.813476609311767,3.0108845233917236,3.2198926005159065,1.136648178100586,75.21313908332614,17.205823532241318,49.49183735322503,48.69177560533919,122.282067345556
15,3824,2.7472121294640015,4.471880238899104,7.157243838733342,7,128,4.940560608135069,5.370632886886597,3.556161181056824,4.121833562850952,79.83906503423177,29.44618083608468,38.92960292274569,44.86703850871312,101.26320136609624
15,3824,2.7472121294640015,4.471880238899104,7.157243838733342,8,256,5.080993852025552,28.652351140975952,3.591063799956097,7.145094156265259,84.9509106898449,30.71665494781928,41.48993543605853,40.86306827315068,99.30706435293195
15,3824,2.7472121294640015,4.471880238899104,7.157243838733342,9,512,5.220717587820503,41.28541088104248,3.6411064343633326,6.437463283538818,90.03692986893947,32.53823377205806,43.38272395855888,37.09310489099415,96.56782815207173
15,3924,2.329835344430156,3.809706556829045,6.221069810436266,2,4,2.9447026590999608,0.15520787239074707,2.543432894368535,0.05684351921081543,26.391020126797514,9.1679246968683,15.776699500108107,111.26308937207658,144.59343213695394
15,3924,2.329835344430156,3.809706556829045,6.221069810436266,3,8,3.2582736563130723,0.3127727508544922,2.551692956322427,0.12999844551086426,39.84995395071572,9.522458847688835,27.69066310427057,90.93147066952537,143.80166097265283
15,3924,2.329835344430156,3.809706556829045,6.221069810436266,4,16,3.5770833720293678,0.9339373111724854,2.5981390899701795,0.3460080623626709,53.533741368503044,11.51599602012419,37.67867108571251,73.91458804346792,139.44329364243808
15,3924,2.329835344430156,3.809706556829045,6.221069810436266,5,32,3.8309326147743805,0.7371087074279785,2.718059199576304,0.3748455047607422,64.4293286189875,16.66314557697218,40.94367831913128,62.39047866423122,128.87911386941155
15,3924,2.329835344430156,3.809706556829045,6.221069810436266,6,64,3.994184578549852,2.9019055366516113,3.0064259386734196,1.4385650157928467,71.436345838713,29.040275136213445,32.85491344291287,55.75318786832122,106.92576292703562
15,3924,2.329835344430156,3.809706556829045,6.221069810436266,7,128,4.180352461625748,6.1213226318359375,3.0487263516130088,3.5698158740997314,79.42694841588481,30.85587180662688,37.11799550044966,48.81687292025318,104.05471311470265
15,3924,2.329835344430156,3.809706556829045,6.221069810436266,8,256,4.32654245217435,10.005825757980347,3.2608101140185553,6.771590232849121,85.70164035487066,39.95882248992588,32.683054237782905,43.78848420428188,90.78295248445323
15,3924,2.329835344430156,3.809706556829045,6.221069810436266,9,512,4.440701028391057,35.86947751045227,3.414407761872426,27.002662420272827,90.601496324934,46.55146210375396,30.057724152894465,40.09206588470259,82.20055260841768
