N,Seed,Obj_Static,T_Static,Obj_K2,T_K2,Obj_K3,T_K3,Depth,Leaves,T_Solve,Obj_Student,Impv_Student,Gap_Closed_K2
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,11,2048,41.20919609069824,5.168023809759507,91.07495540795382,141.19986882979669
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,2,4,0.4325680732727051,3.402308479488824,23.90323907234481,37.91963063510716
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,3,8,0.5401430130004883,3.865244133584638,40.762153356673274,64.66428229657575
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,4,16,0.550382137298584,4.296020703205548,56.44991730114766,89.55104398041249
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,5,32,1.1496574878692627,4.527955576629414,64.89638305941097,102.95035194683723
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,6,64,1.6077210903167725,4.692580385831036,70.89159108205692,112.46103261698896
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,7,128,4.635951995849609,4.860970959704097,77.02393847439504,122.18926849915694
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,8,256,5.398204565048218,4.992541121053758,81.81538206476088,129.7903208337685
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,9,512,31.89848518371582,5.055800528982854,84.11912541768322,133.44493420045515
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,10,1024,111.22141027450562,5.148101518907887,87.48048776628889,138.7773336423932
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,11,2048,124.59283399581909,5.1940612458014135,89.15422166294127,141.43251233806825
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,2,4,0.09808516502380371,2.7190235308377733,29.80180883763943,46.28390617602507
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,3,8,0.47104716300964355,2.9582987179935767,41.224421312500375,64.0238738052327
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,4,16,0.7113981246948242,3.210510929458345,53.264626514027704,82.7229981075051
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,5,32,1.5141246318817139,3.399129559702864,62.268976461184224,96.70726632426947
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,6,64,2.34525465965271,3.6332755066731153,73.4467272618094,114.06694982984638
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,7,128,11.743106603622437,3.7427204073938665,78.67145074084169,122.18124291241215
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,8,256,15.730462074279785,3.804164933881217,81.6047135797892,126.73676713468691
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,9,512,31.11882734298706,3.871804189592179,84.83370282542819,131.75157130656635
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,10,1024,57.79499530792236,3.923694280705535,87.31085229135734,135.59872548736396
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,11,2048,134.81074452400208,3.953302989014537,88.72432438980228,137.79392814580893
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,2,4,0.05979108810424805,2.63308748739336,25.61374452285155,41.74904762225871
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,3,8,0.7761790752410889,2.9671727771644285,41.55157584789043,67.72686895919527
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,4,16,0.5392441749572754,3.132912291676581,49.458324534726124,80.61445074831765
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,5,32,0.7498624324798584,3.291101063424467,57.00485842539974,92.91490148888148
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,6,64,1.4465606212615967,3.4518142460617147,64.67182154831316,105.41164550266843
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,7,128,2.731004238128662,3.6110637351717916,72.2689578896775,117.7945755590467
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,8,256,6.61098575592041,3.678663915628304,75.49388369948007,123.05103390669596
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,9,512,24.56949019432068,3.720307023567243,77.48050463282314,126.28912085956303
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,10,1024,83.49974632263184,3.8593920805335333,84.11567907968718,137.10410395260442
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,11,2048,9.713574171066284,3.7789563222239013,80.27842078759363,130.84957607470687
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,2,4,0.44525623321533203,3.3819130729967566,23.103455926302612,36.801338185620246
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,3,8,0.5988585948944092,3.8458317518435257,39.99034550687834,63.700350019191
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,4,16,0.8259642124176025,4.275752667866495,55.63969822383981,88.62809777952883
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,5,32,2.0115408897399902,4.569003900068602,66.31420089718532,105.6314406602735
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,6,64,3.075209379196167,4.813476609311767,75.21313908332614,119.80649891674229
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,7,128,5.746772766113281,4.940560608135069,79.83906503423177,127.17510497654399
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,8,256,30.039438009262085,5.080993852025552,84.9509106898449,135.31772923695777
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,9,512,35.41858744621277,5.220717587820503,90.03692986893947,143.41921467816053
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,10,1024,41.71099281311035,5.274486776001262,91.99415725608155,146.53686890314472
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,11,2048,156.74362087249756,5.31606719662163,93.50770694430607,148.94779193192315
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,2,4,0.4008300304412842,2.9447026590999608,26.391020126797514,41.54870434117692
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,3,8,0.4342827796936035,3.2582736563130723,39.84995395071572,62.73777772715145
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,4,16,1.3774819374084473,3.5770833720293678,53.533741368503044,84.28084938400875
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,5,32,1.1784617900848389,3.8309326147743805,64.4293286189875,101.4343179168225
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,6,64,5.0096564292907715,3.994184578549852,71.436345838713,112.46581595581999
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,7,128,10.87556505203247,4.180352461625748,79.42694841588481,125.04582166956826
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,8,256,14.61997652053833,4.32654245217435,85.70164035487066,134.92438335275867
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,9,512,46.63454556465149,4.440701028391057,90.601496324934,142.63847193426804
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,10,1024,144.49177265167236,4.492135911345225,92.80915804133517,146.11410430843873
15,3924,2.329835344430156,10.213620662689209,3.809706556829045,1202.021671295166,4.464404999806121,1201.1754667758942,11,2048,153.23925375938416,4.519191094130318,93.97040674716206,147.94231628786062
