N,Seed,Obj_Static,T_Static,Obj_K2,T_K2,Obj_K3,T_K3,Depth,Leaves,T_Solve,Obj_Student,Impv_Student,Gap_Closed_K2
15,2924,3.2407218513631366,35.139562129974365,5.307721941754094,1201.4240505695343,6.192729493243799,1200.8707673549652,8,256,9.562976598739624,5.8398222426570525,80.20127954519339,125.74263558945059
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,2,4,0.08053445816040039,2.4576961182820836,21.203929748361624,33.65117246747037
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,3,8,0.4883427619934082,2.6738503595434473,31.86380884316425,50.56867003318939
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,4,16,1.1984889507293701,3.0475405912970075,50.29274489436608,79.81585736170301
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,5,32,1.1440298557281494,3.29133188306267,62.315574885684086,98.89639245054327
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,6,64,2.5947108268737793,3.434857921956397,69.39371599748905,110.1295813041729
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,7,128,14.978078842163086,3.591442359454616,77.11584609365686,122.38479695364302
15,3024,2.027736331144251,13.75938630104065,3.3054326359415427,1201.6273028850555,3.8929423162845165,1200.843389749527,8,256,17.163367986679077,3.7712370564446025,85.98261512217886,136.45658352099252
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,2,4,0.07161688804626465,3.239815418333671,27.553883662862084,43.096317033144565
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,3,8,0.06854104995727539,3.6454406092137117,43.52364172853911,68.07420272657447
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,4,16,0.4777848720550537,4.037034919990738,58.94099386447711,92.1880845877203
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,5,32,0.8144643306732178,4.216637006378092,66.01205831556321,103.24775367373516
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,6,64,1.3924446105957031,4.419179838757991,73.98631658099856,115.72008485275408
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,7,128,3.4526257514953613,4.575884564272527,80.15589532137706,125.36976344650779
15,3124,2.5399582712015523,5.997788429260254,4.163895524572581,1201.5381662845612,4.872098526383102,1201.029675245285,8,256,15.088529586791992,4.771711580955029,87.8657470501562,137.42854319775722
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,2,4,0.18413186073303223,3.062570139306921,35.38691433367449,56.431472612869584
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,3,8,0.41603899002075195,3.259402811467735,44.08828831426684,70.30754394392835
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,4,16,0.4582083225250244,3.5541951346505285,57.1201606272405,91.08945611037477
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,5,32,0.4795706272125244,3.7229229341967396,64.57910364039282,102.98422417064357
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,6,64,2.4099137783050537,4.056659127534176,79.33256604685624,126.51155412896861
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,7,128,3.1731436252593994,4.1600586860792035,83.90354615118243,133.80089097645381
15,3224,2.2620872588608623,16.166460752487183,3.6805915852276763,1201.653669834137,4.313544106983495,1200.7275898456573,8,256,20.361699104309082,4.286874980053913,89.50970893194852,142.7410324774333
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,2,4,0.21446871757507324,3.4870766358321417,26.582419409356817,42.46937126313344
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,3,8,0.11068105697631836,3.839322753268179,39.369108785331974,62.8980105819272
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,4,16,0.16632556915283203,4.092687626769866,48.56636540757875,77.59199686201056
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,5,32,0.2699556350708008,4.195713555612898,52.30625205097487,83.56702238149042
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,6,64,0.22722697257995605,4.347175162531626,57.80437516487263,92.35109234061343
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,7,128,0.530585765838623,4.518990589376477,64.04135091653474,102.31558935186978
15,3324,2.7547874753090564,14.05916142463684,4.479063438769732,1201.488478422165,5.181408778903991,1200.6054818630219,8,256,6.884090900421143,4.856013227813445,76.27542129247755,121.86133757192576
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,2,4,0.12844538688659668,3.5000915476570094,29.40726688011151,45.59214119309837
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,3,8,0.5188736915588379,3.7919493216229947,40.19798944619241,62.321752578406674
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,4,16,0.9187917709350586,4.203220677451132,55.40373517573596,85.89628295125692
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,5,32,1.008500099182129,4.455318592800747,64.72443486812138,100.34681513182836
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,6,64,1.685718297958374,4.6731237695166685,72.77724498676376,112.83164949019098
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,7,128,6.9091691970825195,4.813209948117438,77.95658651357039,120.86154465658427
15,3424,2.704710200625476,3.1220157146453857,4.449268201669604,1201.1038320064545,5.164443234124157,1200.8774144649506,8,256,13.149515628814697,4.987390213919863,84.3964729665495,130.84575072472168
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,2,4,0.40181422233581543,3.402308479488824,23.90323907234481,37.91963063510716
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,3,8,0.45355749130249023,3.865244133584638,40.762153356673274,64.66428229657575
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,4,16,0.25545501708984375,4.296020703205548,56.44991730114766,89.55104398041249
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,5,32,0.532139778137207,4.527955576629414,64.89638305941097,102.95035194683723
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,6,64,0.9018082618713379,4.692580385831036,70.89159108205692,112.46103261698896
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,7,128,4.775691509246826,4.860970959704097,77.02393847439504,122.18926849915694
15,3524,2.74593990033003,8.784837007522583,4.47688655820994,1201.3749558925629,5.2339078520492635,1201.0722875595093,8,256,5.5668041706085205,4.992541121053758,81.81538206476088,129.7903208337685
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,2,4,0.08297538757324219,2.7190235308377733,29.80180883763943,46.28390617602507
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,3,8,0.3956732749938965,2.9582987179935767,41.224421312500375,64.0238738052327
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,4,16,0.6281070709228516,3.210510929458345,53.264626514027704,82.7229981075051
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,5,32,1.4211523532867432,3.399129559702864,62.268976461184224,96.70726632426947
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,6,64,2.549438714981079,3.6332755066731153,73.4467272618094,114.06694982984638
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,7,128,12.487369298934937,3.7427204073938665,78.67145074084169,122.18124291241215
15,3624,2.0947501080195434,22.199233293533325,3.443541673804891,1201.5105600357056,4.049381198651428,1200.9151663780212,8,256,16.16621446609497,3.804164933881217,81.6047135797892,126.73676713468691
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,2,4,0.06104445457458496,2.63308748739336,25.61374452285155,41.74904762225871
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,3,8,0.8605632781982422,2.9671727771644285,41.55157584789043,67.72686895919527
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,4,16,0.5537233352661133,3.132912291676581,49.458324534726124,80.61445074831765
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,5,32,0.8077478408813477,3.291101063424467,57.00485842539974,92.91490148888148
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,6,64,1.6197006702423096,3.4518142460617147,64.67182154831316,105.41164550266843
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,7,128,2.9719741344451904,3.6110637351717916,72.2689578896775,117.7945755590467
15,3724,2.0961778485270384,12.780714273452759,3.382218296022338,1201.2838599681854,3.9287117111793197,1200.857207775116,8,256,7.021042346954346,3.678663915628304,75.49388369948007,123.05103390669596
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,2,4,0.42428088188171387,3.3819130729967566,23.103455926302612,36.801338185620246
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,3,8,0.5476446151733398,3.8458317518435257,39.99034550687834,63.700350019191
15,3824,2.7472121294640015,12.927536487579346,4.471880238899104,1201.4891729354858,5.25588388095346,1201.4431366920471,4,16,0.4327864646911621,4.275752667866495,55.63969822383981,88.62809777952883
