N,Seed,Obj_Static,Obj_K2,Obj_K3,Obj_UB,Depth,Obj_Tree,T_Tree,Obj_Rand,Gap_Tree_UB,Gap_Rand_UB,Gap_K3_UB,Val_Learn,Impv_vs_K2
10,3524,1.7236249038415155,2.766635343631096,3.2148462965080067,4.027541512775175,9,3.070767793049839,3.1992881298065186,2.3415251729368256,31.157475400478994,72.00504864629264,25.27944235312041,31.14391545055956,10.992863592192158
10,3624,1.4212394653239668,2.1639640446468076,2.560089928831144,2.801295909333255,2,1.6972465911045607,0.06739449501037598,1.6077458984053477,65.04943500933379,74.23747820546374,9.42177764092209,5.566843167691164,-21.567708331236272
10,3624,1.4212394653239668,2.1639640446468076,2.560089928831144,2.801295909333255,3,1.868319717234865,0.11790204048156738,1.7226199130059028,49.93664539810166,62.61834013314671,9.42177764092209,8.458035526520867,-13.662164495907621
10,3624,1.4212394653239668,2.1639640446468076,2.560089928831144,2.801295909333255,4,1.9927738600112226,0.36295032501220703,1.8512355750867533,40.57269445101408,51.32033691616906,9.42177764092209,7.645611764879598,-7.910953283122867
10,3624,1.4212394653239668,2.1639640446468076,2.560089928831144,2.801295909333255,5,2.10659914499312,0.4994964599609375,1.900211974104234,32.97716919667714,47.42017982776868,9.42177764092209,10.861270937216222,-2.6509174122183987
10,3624,1.4212394653239668,2.1639640446468076,2.560089928831144,2.801295909333255,6,2.2582971685645488,0.7807469367980957,1.9251772278601083,24.044609731935985,45.508468975969485,9.42177764092209,17.303338928162642,4.359274090117232
10,3624,1.4212394653239668,2.1639640446468076,2.560089928831144,2.801295909333255,7,2.3724854351864764,0.7770051956176758,1.9963233124633561,18.07431429449742,40.32275693242322,9.42177764092209,18.84274558007121,9.636083882978873
10,3624,1.4212394653239668,2.1639640446468076,2.560089928831144,2.801295909333255,8,2.443548568668573,1.2771806716918945,2.104558616429072,14.640484140636886,33.10610060775488,9.42177764092209,16.10741319311338,12.920017072991518
10,3624,1.4212394653239668,2.1639640446468076,2.560089928831144,2.801295909333255,9,2.473020252157595,2.997051239013672,2.1552991624221502,13.274280988570759,29.97248633387516,9.42177764092209,14.741391602379036,14.281947441563428
10,3724,1.628420351200546,2.621391906675142,3.0538058566162363,3.6014017249071113,2,1.9994696840776416,0.09370756149291992,1.8601094435307939,80.11784592615334,93.61235638216309,17.93158746828908,7.492045214410557,-23.724885279985443
10,3724,1.628420351200546,2.621391906675142,3.0538058566162363,3.6014017249071113,3,2.2219215796332827,0.1545395851135254,1.8808223933490016,62.08500596593986,91.48015983021331,17.93158746828908,18.135640424661165,-15.238863217081109
10,3724,1.628420351200546,2.621391906675142,3.0538058566162363,3.6014017249071113,4,2.4011417465883875,0.2714989185333252,1.969896858834896,49.98705220231535,82.82184210584386,17.93158746828908,21.8917496019844,-8.402030979263614
10,3724,1.628420351200546,2.621391906675142,3.0538058566162363,3.6014017249071113,5,2.490847252389951,0.2780454158782959,1.9915999067941181,44.58541050446151,80.8295789039423,17.93158746828908,25.06765258889133,-4.979974720787476
10,3724,1.628420351200546,2.621391906675142,3.0538058566162363,3.6014017249071113,6,2.570881278079634,1.0293469429016113,2.073296317323098,40.08432655424848,73.70414903148051,17.93158746828908,23.999703110406546,-1.9268629183941288
10,3724,1.628420351200546,2.621391906675142,3.0538058566162363,3.6014017249071113,7,2.642377974040453,1.3085227012634277,2.215578436253993,36.293965522283614,62.54905111805519,17.93158746828908,19.263571571317257,0.8005696253151494
10,3724,1.628420351200546,2.621391906675142,3.0538058566162363,3.6014017249071113,8,2.756241998618022,1.6090569496154785,2.2484424643774545,30.663480445942394,60.1731768530827,17.93158746828908,22.58450204022305,5.144217146604302
10,3724,1.628420351200546,2.621391906675142,3.0538058566162363,3.6014017249071113,9,2.7640096687759907,5.550302505493164,2.3130712826239233,30.296278106072972,55.69782703893672,17.93158746828908,19.49522219827691,5.4405356840266865
10,3824,2.149401946196302,3.491698689709306,4.045835021184757,4.873053731149229,2,2.5735342866860975,0.08740949630737305,2.251021605467502,89.35258629968318,116.48187291108525,20.446179976024673,14.32739163565756,-26.2956367263078
10,3824,2.149401946196302,3.491698689709306,4.045835021184757,4.873053731149229,3,2.9136747816875976,0.2171032428741455,2.251021605467502,67.2476887872421,116.48187291108525,20.446179976024673,29.4378860962764,-16.554232177170782
10,3824,2.149401946196302,3.491698689709306,4.045835021184757,4.873053731149229,4,3.0717287817955388,0.3144659996032715,2.412138091325505,58.64205720339506,102.02217064908645,20.446179976024673,27.3446488342456,-12.027667483208038
10,3824,2.149401946196302,3.491698689709306,4.045835021184757,4.873053731149229,5,3.1776791237512185,0.45690488815307617,2.438912834544313,53.352605514072096,99.80434159549255,20.446179976024673,30.29080329330166,-8.993317976822066
10,3824,2.149401946196302,3.491698689709306,4.045835021184757,4.873053731149229,6,3.3383042772715856,0.5853996276855469,2.448618288915771,45.97392347746091,99.01238805608116,20.446179976024673,36.334204983405584,-4.3931171062899175
10,3824,2.149401946196302,3.491698689709306,4.045835021184757,4.873053731149229,7,3.5208221834813918,1.7779278755187988,2.673082565431686,38.406698128979336,82.30090585930935,20.446179976024673,31.71393315764645,0.8340780909280086
10,3824,2.149401946196302,3.491698689709306,4.045835021184757,4.873053731149229,8,3.5630241214908933,3.695706367492676,2.6957312328220993,36.76735169309416,80.76927224112548,20.446179976024673,32.17282487619676,2.042714395483113
10,3824,2.149401946196302,3.491698689709306,4.045835021184757,4.873053731149229,9,3.7265179139721787,3.68697190284729,2.7018753319066566,30.766947688034374,80.35820060248365,20.446179976024673,37.923384915855955,6.725071236957792
10,3924,1.639125161899397,2.6460868640723607,3.1264405065050074,3.544023778094726,2,2.1254422609033594,0.05929303169250488,1.8001057446061624,66.74288656462673,96.87864386378637,13.35650784721081,18.073189159694397,-19.676020853212762
10,3924,1.639125161899397,2.6460868640723607,3.1264405065050074,3.544023778094726,3,2.36826995824714,0.24526453018188477,1.8101163395239903,49.64610625377407,95.78983409578551,13.35650784721081,30.83523453911965,-10.499160462089177
10,3924,1.639125161899397,2.6460868640723607,3.1264405065050074,3.544023778094726,4,2.522250581975424,0.4419217109680176,1.8894224683467242,40.51037606735531,87.57180236116305,13.35650784721081,33.49320357042407,-4.6799779621123685
10,3924,1.639125161899397,2.6460868640723607,3.1264405065050074,3.544023778094726,5,2.590894901506962,0.5837535858154297,1.9377850060983624,36.78763179600178,82.89045311742034,13.35650784721081,33.70393998060731,-2.085795569101522
10,3924,1.639125161899397,2.6460868640723607,3.1264405065050074,3.544023778094726,6,2.677578567877184,0.6493446826934814,2.0988970637720277,32.3592823983675,68.85171927991517,13.35650784721081,27.570742467245168,1.190123583333811
10,3924,1.639125161899397,2.6460868640723607,3.1264405065050074,3.544023778094726,7,2.79334500083639,1.875828504562378,2.123403020643156,26.873829657044368,66.90302046482347,13.35650784721081,31.550392162026597,5.565128596625026
10,3924,1.639125161899397,2.6460868640723607,3.1264405065050074,3.544023778094726,8,2.8702247320590515,2.196612596511841,2.1463663668700934,23.475480456622726,65.11737384623417,13.35650784721081,33.7248279865899,8.470540821238945
10,3924,1.639125161899397,2.6460868640723607,3.1264405065050074,3.544023778094726,9,2.9319748741682385,24.942744493484497,2.3184410831417783,20.87497097328017,52.86236100044128,13.35650784721081,26.46320389539703,10.804180844459982
10,4024,1.0998050561849653,1.7445413987152278,2.0214133961574263,2.586001857766399,2,1.2105812555631195,0.09830784797668457,1.2155183456331913,113.6165454307718,112.74889573297978,27.93038092466479,-0.406171580034851,-30.607479051247783
10,4024,1.0998050561849653,1.7445413987152278,2.0214133961574263,2.586001857766399,3,1.4164065966377084,0.153794527053833,1.247295162825653,82.57482448225649,107.32878109685015,27.93038092466479,13.558252998347738,-18.809229882373398
10,4024,1.0998050561849653,1.7445413987152278,2.0214133961574263,2.586001857766399,4,1.5513266647060877,0.13413500785827637,1.247295162825653,66.69615217735843,107.32878109685015,27.93038092466479,24.375265048865764,-11.075388302704289
10,4024,1.0998050561849653,1.7445413987152278,2.0214133961574263,2.586001857766399,5,1.6479290067210732,0.3619201183319092,1.3048217123532462,56.924348513764755,98.18813814053907,27.93038092466479,26.29533913480279,-5.53798219207094
10,4024,1.0998050561849653,1.7445413987152278,2.0214133961574263,2.586001857766399,6,1.7193000944198447,0.2998640537261963,1.3497112380489398,50.41015039547306,91.59667526400426,27.93038092466479,27.38280944486763,-1.446873333815535
10,4024,1.0998050561849653,1.7445413987152278,2.0214133961574263,2.586001857766399,7,1.7738016752882613,0.5664684772491455,1.4070648022819503,45.78866926293474,83.7869765182436,27.93038092466479,26.063964673947087,1.6772474757309994
10,4024,1.0998050561849653,1.7445413987152278,2.0214133961574263,2.586001857766399,8,1.7887982481079314,2.1463778018951416,1.4194957725095658,44.5664350634117,82.17749625238649,27.93038092466479,26.016454768686316,2.5368758474460193
10,4024,1.0998050561849653,1.7445413987152278,2.0214133961574263,2.586001857766399,9,1.8463012896179447,7.182915687561035,1.4757045460577098,40.06391439511589,75.23845573795968,27.93038092466479,25.11320742016214,5.833045348058706
10,4124,1.5271450814542067,2.3962053445673828,2.8476036358834023,3.6009336007853747,2,1.9189281732434802,0.04799842834472656,1.6011892708433688,87.65338124661928,124.89118971479947,26.454874386626827,19.84393151927341,-19.91804134841672
10,4124,1.5271450814542067,2.3962053445673828,2.8476036358834023,3.6009336007853747,3,2.0783013626226206,0.11942768096923828,1.676140642824486,73.2633036549298,114.83481211441753,26.454874386626827,23.99325626520507,-13.26697574836423
10,4124,1.5271450814542067,2.3962053445673828,2.8476036358834023,3.6009336007853747,4,2.305337579658672,0.12089252471923828,1.852815582159629,56.199839561828014,94.34927228905056,26.454874386626827,24.423477536365834,-3.792152668164437
10,4124,1.5271450814542067,2.3962053445673828,2.8476036358834023,3.6009336007853747,5,2.382680121503359,0.21684527397155762,2.0654328783297786,51.12954392356096,74.34280428891427,26.454874386626827,15.359842796253142,-0.5644434060998885
10,4124,1.5271450814542067,2.3962053445673828,2.8476036358834023,3.6009336007853747,6,2.5475775692037854,0.7812211513519287,2.1036770198525865,41.347358538362506,71.17331067473977,26.454874386626827,21.101174047254883,6.317164135352173
10,4124,1.5271450814542067,2.3962053445673828,2.8476036358834023,3.6009336007853747,7,2.5979503753735784,1.6111490726470947,2.1210392762003774,38.60671223435397,69.77213204821342,26.454874386626827,22.484783970032748,8.419354846344325
10,4124,1.5271450814542067,2.3962053445673828,2.8476036358834023,3.6009336007853747,8,2.6333990041217263,6.791912078857422,2.190531523367469,36.74090387173721,64.38629448480692,26.454874386626827,20.21735254799914,9.898720078064391
10,4124,1.5271450814542067,2.3962053445673828,2.8476036358834023,3.6009336007853747,9,2.698907998146748,10.671893119812012,2.192242227706721,33.42187296706735,64.25801653096836,26.454874386626827,23.111760371938665,12.632584025640591
10,4224,1.7329711081583128,2.7756585620164804,3.2549232689770093,3.5959798446792317,2,2.2486399091603335,0.07651662826538086,1.9144173435401437,59.91799442988671,87.83677743064843,10.478175597958508,17.458187304245005,-18.98715714058413
10,4224,1.7329711081583128,2.7756585620164804,3.2549232689770093,3.5959798446792317,3,2.3729427472155553,0.2140946388244629,1.9296986411727062,51.540944209412785,86.34929661835187,10.478175597958508,22.969602433542846,-14.508838382065164
10,4224,1.7329711081583128,2.7756585620164804,3.2549232689770093,3.5959798446792317,4,2.605904544822961,0.2014293670654297,2.101730795630846,37.993536709669996,71.09612002425261,10.478175597958508,23.988502725477964,-6.115810478872269
10,4224,1.7329711081583128,2.7756585620164804,3.2549232689770093,3.5959798446792317,5,2.6822723613772723,0.17241382598876953,2.193904525940568,34.06467950304629,63.90776363149021,10.478175597958508,22.260213681237204,-3.364470036666334
10,4224,1.7329711081583128,2.7756585620164804,3.2549232689770093,3.5959798446792317,6,2.7985850987215337,0.23907804489135742,2.2170979480642132,28.49278181042158,62.19309786556539,10.478175597958508,26.227400154559117,0.8259854803033647
10,4224,1.7329711081583128,2.7756585620164804,3.2549232689770093,3.5959798446792317,7,2.9214376022570434,1.2456586360931396,2.276469924012043,23.089394135991494,57.96298500362741,10.478175597958508,28.33192178125998,5.252052332209635
10,4224,1.7329711081583128,2.7756585620164804,3.2549232689770093,3.5959798446792317,8,3.029338141462676,3.103598117828369,2.276469924012043,18.705132169331232,57.96298500362741,10.478175597958508,33.07174013192235,9.139437498461644
10,4224,1.7329711081583128,2.7756585620164804,3.2549232689770093,3.5959798446792317,9,3.0754708975591614,12.861576080322266,2.276845789685022,16.92452845296539,57.93690819863115,10.478175597958508,35.075941967269586,10.80148472313796
10,4324,1.2848642715238265,2.027798194787465,2.369903539216075,2.867952111997439,2,1.5629465424958962,0.03806304931640625,1.4299101697227854,83.49649421902538,100.56869114746172,21.015563061529086,9.30382730258519,-22.923960258298305
10,4324,1.2848642715238265,2.027798194787465,2.369903539216075,2.867952111997439,3,1.7451784357040725,0.054048776626586914,1.4299101697227838,64.3357523404417,100.56869114746195,21.015563061529086,22.048116913694628,-13.937272447025437
10,4324,1.2848642715238265,2.027798194787465,2.369903539216075,2.867952111997439,4,1.9338126885080529,0.14548921585083008,1.5153992213898548,48.30557938939163,89.25389900669771,21.015563061529086,27.610774851424853,-4.634855012742668
10,4324,1.2848642715238265,2.027798194787465,2.369903539216075,2.867952111997439,5,2.021932876975414,0.40311169624328613,1.6151190700900857,41.84210290341465,77.56908237344227,21.015563061529086,25.187852364509432,-0.28924563731874
10,4324,1.2848642715238265,2.027798194787465,2.369903539216075,2.867952111997439,6,2.113711327254241,0.4216620922088623,1.6636905450381252,35.683244680482176,72.38494986648595,21.015563061529086,27.049548580911303,4.23676935346027
10,4324,1.2848642715238265,2.027798194787465,2.369903539216075,2.867952111997439,7,2.1396860265679645,1.4202520847320557,1.7417268846839347,34.03611914957478,64.6614137507487,21.015563061529086,22.848538733800744,5.51770053194206
10,4324,1.2848642715238265,2.027798194787465,2.369903539216075,2.867952111997439,8,2.1549291982113163,1.7211778163909912,1.7829614457715952,33.08799724733241,60.85328815151709,21.015563061529086,20.862355342672494,6.269411016867781
10,4324,1.2848642715238265,2.027798194787465,2.369903539216075,2.867952111997439,9,2.2428048883319267,2.928098201751709,1.8631414112875693,27.87345555192107,53.93099496486802,21.015563061529086,20.377598541056617,10.602963060976425
10,4424,1.9580992456357884,3.0897598367882892,3.616080170028497,4.687886008668358,2,2.170149029462886,0.07633423805236816,2.27885588760024,116.01677788131515,105.71226263916842,29.639991046753124,-4.770238378339427,-29.763180826420175
10,4424,1.9580992456357884,3.0897598367882892,3.616080170028497,4.687886008668358,3,2.495250994693537,0.09340524673461914,2.3430025728033272,87.87232301029972,100.08027575742067,29.639991046753124,6.498004895831132,-19.241263835985585
10,4424,1.9580992456357884,3.0897598367882892,3.616080170028497,4.687886008668358,4,2.753363683492384,0.0914144515991211,2.5239319369607687,70.26032691483074,85.7374178763849,29.639991046753124,9.09025093631839,-10.887453105273675
10,4424,1.9580992456357884,3.0897598367882892,3.616080170028497,4.687886008668358,5,2.8617473012475814,0.15581130981445312,2.587085355968389,63.81201815494576,81.20337614116349,29.639991046753124,10.616655714336947,-7.379620021785251
10,4424,1.9580992456357884,3.0897598367882892,3.616080170028497,4.687886008668358,6,2.9344360695776723,0.20692992210388184,2.69062905057937,59.75423889003125,74.2301120126136,29.639991046753124,9.06133898115029,-5.027049849028758
10,4424,1.9580992456357884,3.0897598367882892,3.616080170028497,4.687886008668358,7,3.164906809467501,0.7821452617645264,2.7062229997950533,48.12082285156132,73.22615353662205,29.639991046753124,16.949224424860194,2.4321298951611894
10,4424,1.9580992456357884,3.0897598367882892,3.616080170028497,4.687886008668358,8,3.242366820700884,1.7456982135772705,2.7943695400878483,44.58222242895407,67.76184901160146,29.639991046753124,16.032141568468123,4.939121225396756
10,4424,1.9580992456357884,3.0897598367882892,3.616080170028497,4.687886008668358,9,3.343592633728778,5.780280590057373,2.795581507869899,40.205058516366655,67.68911925734929,29.639991046753124,19.602759723376398,8.215292137538437
10,4524,0.9553104107129469,1.5448582548415288,1.788360921824121,2.019750555256787,2,1.2202161597915269,0.08237004280090332,1.0848816343507304,65.52399663366694,86.1724349740281,12.938642899703346,12.474589038627261,-21.014361287359897
10,4524,0.9553104107129469,1.5448582548415288,1.788360921824121,2.019750555256787,3,1.3351226760487358,0.07376265525817871,1.1220802422312754,51.27827513455102,80.00054534785133,12.938642899703346,18.986381347720897,-13.57636392435937
10,4524,0.9553104107129469,1.5448582548415288,1.788360921824121,2.019750555256787,4,1.4049150372264836,0.3156256675720215,1.1245858292994229,43.76318152619979,79.59950255775675,12.938642899703346,24.927328855076887,-9.05864451812769
10,4524,0.9553104107129469,1.5448582548415288,1.788360921824121,2.019750555256787,5,1.4940670767236115,0.5295066833496094,1.1951687879440007,35.1847307743347,68.99291343871856,12.938642899703346,25.00887672056707,-3.287756527742248
10,4524,0.9553104107129469,1.5448582548415288,1.788360921824121,2.019750555256787,6,1.567475160596028,0.6061224937438965,1.1958567675262093,28.853751946460353,68.8956913656903,12.938642899703346,31.07549358428279,1.464011710046446
10,4524,0.9553104107129469,1.5448582548415288,1.788360921824121,2.019750555256787,7,1.625948808216284,1.5491816997528076,1.195856767526215,24.219812152174427,68.89569136568949,12.938642899703346,35.965180142749894,5.249061078621319
10,4524,0.9553104107129469,1.5448582548415288,1.788360921824121,2.019750555256787,8,1.6584986910232975,3.761448860168457,1.1963680477099259,21.781860075547975,68.82351205575662,12.938642899703346,38.627798878278035,7.356042913686335
10,4524,0.9553104107129469,1.5448582548415288,1.788360921824121,2.019750555256787,9,1.6911474912782944,6.213428497314453,1.1963680477099259,19.430775001777636,68.82351205575662,12.938642899703346,41.35679187650236,9.469427760009731
10,4624,1.4535817386659435,2.338796522625522,2.753008652442852,3.4145072444908617,2,1.7996833361152071,0.1051487922668457,1.5826520423148234,89.72822473654783,115.7459222367492,24.028206066880177,13.713140222720643,-23.050880283724247
10,4624,1.4535817386659435,2.338796522625522,2.753008652442852,3.4145072444908617,3,1.9804497235286889,0.08513402938842773,1.6532982154352742,72.41070065676924,106.5270023649002,24.028206066880177,19.78780990864878,-15.321845899383952
10,4624,1.4535817386659435,2.338796522625522,2.753008652442852,3.4145072444908617,4,2.1290754559451734,0.1477367877960205,1.6882283651932066,60.375116577305086,102.25387245522877,24.028206066880177,26.11300105134265,-8.967050560042587
10,4624,1.4535817386659435,2.338796522625522,2.753008652442852,3.4145072444908617,5,2.1889206537749235,0.55013108253479,1.7149092467836926,55.99045303914244,99.10716855103325,24.028206066880177,27.640611762997835,-6.408247464056788
10,4624,1.4535817386659435,2.338796522625522,2.753008652442852,3.4145072444908617,6,2.3523075997704352,0.5155880451202393,1.7562452622484364,45.155643965274265,94.42086580318698,24.028206066880177,33.93958408513449,0.5776935707834013
10,4624,1.4535817386659435,2.338796522625522,2.753008652442852,3.4145072444908617,7,2.4492262298891947,2.511641025543213,1.8577786080598682,39.41167225884794,83.7951642718467,24.028206066880177,31.836281205056633,4.721646633017266
10,4624,1.4535817386659435,2.338796522625522,2.753008652442852,3.4145072444908617,8,2.4863694195166786,2.7241272926330566,1.921161728045323,37.32903959036797,77.73137964625893,24.028206066880177,29.42009947524946,6.309779216085548
10,4624,1.4535817386659435,2.338796522625522,2.753008652442852,3.4145072444908617,9,2.5646195100877387,9.175973176956177,1.9670748636239346,33.13894053523937,73.58298393383606,24.028206066880177,30.37732104221747,9.655520917600349
10,4724,1.528535351470798,2.446750521560238,2.875741942175292,3.7153480560812366,2,1.8621666153250462,0.03805255889892578,1.7370930931361923,99.51748815090386,113.88307113543652,29.196156358551523,7.200162310417284,-23.89225632462175
10,4724,1.528535351470798,2.446750521560238,2.875741942175292,3.7153480560812366,3,2.0346809784321964,0.09280204772949219,1.8538477936136064,82.60101192591193,100.41278841123776,29.196156358551523,9.754478519841241,-16.84150220862215
10,4724,1.528535351470798,2.446750521560238,2.875741942175292,3.7153480560812366,4,2.278917323470056,0.14399075508117676,1.8978344402591516,63.031278836564375,95.76776441963511,29.196156358551523,20.079880263889986,-6.859432402742821
10,4724,1.528535351470798,2.446750521560238,2.875741942175292,3.7153480560812366,5,2.4032854914476416,0.2706031799316406,2.022070175146361,54.594536075831,83.73981782369712,29.196156358551523,18.85272435085928,-1.7764389842606267
10,4724,1.528535351470798,2.446750521560238,2.875741942175292,3.7153480560812366,6,2.565217232645357,1.4399373531341553,2.0235557684330456,44.83561114431692,83.60492525285044,29.196156358551523,26.76780510140081,4.8417977248279245
10,4724,1.528535351470798,2.446750521560238,2.875741942175292,3.7153480560812366,7,2.5790307545853466,2.005706787109375,2.0827277159927884,44.05985851373012,78.38856359148299,29.196156358551523,23.82947299263178,5.406363740785332
10,4724,1.528535351470798,2.446750521560238,2.875741942175292,3.7153480560812366,8,2.7198116244299073,11.747111797332764,2.18010153308243,36.603139081737,70.42087259248576,29.196156358551523,24.756190624956137,11.160153046398229
10,4724,1.528535351470798,2.446750521560238,2.875741942175292,3.7153480560812366,9,2.7540618869835995,15.320165157318115,2.2402350175087387,34.90430529687518,65.84635214803947,29.196156358551523,22.936293087957527,12.55997956127526
10,4824,1.207588489617825,1.870550347953534,2.1753190583232307,2.527216725825181,2,1.4653870433220004,0.047356605529785156,1.2868302329223065,72.46069817131969,96.39084171080118,16.17683006800843,13.875708374849355,-21.66011222712077
10,4824,1.207588489617825,1.870550347953534,2.1753190583232307,2.527216725825181,3,1.578731562538613,0.06390762329101562,1.3149099456603468,60.078938420753204,92.19694353714958,16.17683006800843,20.06385439162338,-15.600691301048586
10,4824,1.207588489617825,1.870550347953534,2.1753190583232307,2.527216725825181,4,1.6779334637057908,0.1287975311279297,1.3372151007135757,50.61483548004998,88.99103999622699,16.17683006800843,25.47969753036726,-10.297337596845479
10,4824,1.207588489617825,1.870550347953534,2.1753190583232307,2.527216725825181,5,1.7616321672040514,0.20770549774169922,1.4224262311882243,43.458820341377844,77.66944045415062,16.17683006800843,23.846996672190954,-5.822787976204113
10,4824,1.207588489617825,1.870550347953534,2.1753190583232307,2.527216725825181,6,1.8127095742246166,0.4577949047088623,1.4673656654177656,39.41652660527231,72.22814908277626,16.17683006800843,23.534959072967684,-3.0921794643056613
10,4824,1.207588489617825,1.870550347953534,2.1753190583232307,2.527216725825181,7,1.882062274754351,1.1258606910705566,1.5205785471413957,34.27912347666797,66.20099833554866,16.17683006800843,23.77277571701408,0.6154299355487327
10,4824,1.207588489617825,1.870550347953534,2.1753190583232307,2.527216725825181,8,1.9417406270764834,1.984612226486206,1.5953002559347906,30.152126941392783,58.41636810522039,16.17683006800843,21.71631138733133,3.805846723176143
10,4824,1.207588489617825,1.870550347953534,2.1753190583232307,2.527216725825181,9,2.054349766769139,11.93151330947876,1.5981050093691258,23.01784081294571,58.13833953394808,16.17683006800843,28.54911002250861,9.825954111135792
10,4924,0.7651255235113572,1.214278344942531,1.4149229110186026,1.330403923405824,2,0.8545632595400422,0.020932674407958984,1.0071592369306757,55.68232176537721,32.094695120926325,-5.973398759366568,-15.151127229460826,-29.62377505130533
10,4924,0.7651255235113572,1.214278344942531,1.4149229110186026,1.330403923405824,3,0.8756854797580876,0.04210472106933594,1.0135032877787906,51.92714212565846,31.26784485539832,-5.973398759366568,-13.59816092187985,-27.884287535447083
10,4924,0.7651255235113572,1.214278344942531,1.4149229110186026,1.330403923405824,4,0.9414995277707254,0.11644363403320312,1.0207947467176,41.306913510189766,30.33020866180815,-5.973398759366568,-7.767988540482891,-22.464274217516046
10,4924,0.7651255235113572,1.214278344942531,1.4149229110186026,1.330403923405824,5,1.0143670661547644,0.29217100143432617,1.038716566513694,31.15606448552039,28.08151581438021,-5.973398759366568,-2.3441910087806965,-16.46338169665934
10,4924,0.7651255235113572,1.214278344942531,1.4149229110186026,1.330403923405824,6,1.0644116068864244,0.3553626537322998,1.0822807580658762,24.98961067302432,22.925951837429327,-5.973398759366568,-1.651064296050628,-12.342041565700438
10,4924,0.7651255235113572,1.214278344942531,1.4149229110186026,1.330403923405824,7,1.1710634527104964,1.280099868774414,1.1136566918260293,13.606476261087696,19.46266144411172,-5.973398759366568,5.154798719014467,-3.55889507640687
10,4924,0.7651255235113572,1.214278344942531,1.4149229110186026,1.330403923405824,8,1.1749869363314016,1.0696678161621094,1.1534967749835516,13.227124682736688,15.336596708282519,-5.973398759366568,1.8630447708149354,-3.235782699640329
10,4924,0.7651255235113572,1.214278344942531,1.4149229110186026,1.330403923405824,9,1.2383011291084045,1.0448968410491943,1.1661574410809332,7.437834960526518,14.084417467048674,-5.973398759366568,6.186444941825346,1.9783589377121356
10,5024,1.6689318320066648,2.663563419366641,3.1813923849947514,3.6981639482951225,2,2.0862972889855826,0.06602168083190918,1.8446305357512631,77.25968239613998,100.48263739648928,16.24356573360012,13.101092525061983,-21.672700795625293
10,5024,1.6689318320066648,2.663563419366641,3.1813923849947514,3.6981639482951225,3,2.312922458183233,0.061307430267333984,1.9597004093672639,59.89139347109702,88.71067897001477,16.24356573360012,18.024288157903452,-13.164355638537245
10,5024,1.6689318320066648,2.663563419366641,3.1813923849947514,3.6981639482951225,4,2.565098047132137,0.24813294410705566,1.9597004096632347,44.17242071622914,88.71067894151406,16.24356573360012,30.892356529789023,-3.696753436338956
10,5024,1.6689318320066648,2.663563419366641,3.1813923849947514,3.6981639482951225,5,2.6954362820266735,0.41666698455810547,1.9839565374991712,37.20094119659573,86.40347600339847,16.24356573360012,35.861659823674415,1.1966248833531277
10,5024,1.6689318320066648,2.663563419366641,3.1813923849947514,3.6981639482951225,6,2.832766568197452,0.3029341697692871,2.0103873519976974,30.54954791592096,83.95280614058291,16.24356573360012,40.90650567327568,6.352510610430498
10,5024,1.6689318320066648,2.663563419366641,3.1813923849947514,3.6981639482951225,7,2.8821283205616335,0.39608144760131836,2.190833476006209,28.313646617041332,68.80169071711964,16.24356573360012,31.5539657452936,8.205732951797497
10,5024,1.6689318320066648,2.663563419366641,3.1813923849947514,3.6981639482951225,8,2.952443901183913,2.033735990524292,2.302965299767182,25.2577211310325,60.58270390218158,16.24356573360012,28.201840535000233,10.845639331011835
10,5024,1.6689318320066648,2.663563419366641,3.1813923849947514,3.6981639482951225,9,2.9987863796285015,4.217206001281738,2.3508642420114825,23.322020315207048,57.31082561921325,16.24356573360012,27.561018881406525,12.585506987536721
10,5124,1.7005368186454328,2.661900819899614,3.108328692964278,3.777130832432867,2,2.0778044845980608,0.06510519981384277,2.0027889493656565,81.78470883238714,88.5935526870766,21.516454838975907,3.745553681837715,-21.942828633396676
10,5124,1.7005368186454328,2.661900819899614,3.108328692964278,3.777130832432867,3,2.249143956741557,0.05818581581115723,2.057367993703093,67.93637513114003,83.59043418549264,21.516454838975907,9.321422498329207,-15.506094745243844
10,5124,1.7005368186454328,2.661900819899614,3.108328692964278,3.777130832432867,4,2.3202366469475324,0.15524554252624512,2.184126356103758,62.79075832208763,72.93554568751482,21.516454838975907,6.231795631392874,-12.835345719791565
10,5124,1.7005368186454328,2.661900819899614,3.108328692964278,3.777130832432867,5,2.5277709393671612,0.16961979866027832,2.2426426359818983,49.42536024955208,68.42321517619425,21.516454838975907,12.713942864125785,-5.038875961483464
10,5124,1.7005368186454328,2.661900819899614,3.108328692964278,3.777130832432867,6,2.6097535730936783,0.1574099063873291,2.243406014896349,44.73132143106315,68.3659046714012,21.516454838975907,16.329971292078206,-1.9590229063418836
10,5124,1.7005368186454328,2.661900819899614,3.108328692964278,3.777130832432867,7,2.6570863510345606,2.0735442638397217,2.243406014896349,42.153108082550915,68.3659046714012,21.516454838975907,18.439833600843976,-0.18086582449135383
10,5124,1.7005368186454328,2.661900819899614,3.108328692964278,3.777130832432867,8,2.7078375209453336,3.484107255935669,2.303371700442662,39.48882838118856,63.982688148290535,21.516454838975907,17.559728654517265,1.725710466081596
